Date,Open,High,Low,Close,Volume
2025-07-09,660.79,671.44,659.58,668.66,371.87447
2025-07-10,669.52,687.61,667.64,685.35,337.02178
2025-07-11,685.06,697.73,683.46,690.24,740.4859
2025-07-12,690.66,697.06,680.32,685.7,469.02046
2025-07-13,685.73,694.6,685.73,692.76,631.53716
2025-07-14,692.22,836.7,686.36,689.06,2161.85158
2025-07-15,688.59,692.88,675.84,690.06,511.19808
2025-07-16,690.01,715.15,685.83,708.76,399.5326
2025-07-17,709.08,727.41,707.36,720.69,1122.06857
2025-07-18,720.85,765.61,719.72,730.57,1226.70803
2025-07-19,730.15,742.64,720.05,734.05,455.8498
2025-07-20,733.01,760.66,732.65,758.6,1371.0348
2025-07-21,756.73,781.42,746.86,766.34,854.72956
2025-07-22,766.71,788.63,745.73,786.53,864.68224
2025-07-23,786.53,810.6,753.29,776.61,2566.78269
2025-07-24,773.71,786.07,744.03,771.71,470.11903
2025-07-25,770.81,785.84,753.37,785.84,941.80493
2025-07-26,786.04,797.46,778.52,793.62,289.80028
2025-07-27,793.81,847.44,792.89,844.97,1097.04989
2025-07-28,844.9,861.2,820.73,820.73,1704.89776
2025-07-29,824.15,834.98,800.59,804.96,605.14959
2025-07-30,804.29,810.6,766.1,793.07,664.8658
2025-07-31,793.39,813.07,782.68,784.1,934.44907
2025-08-01,783.6,795.02,745.8,755.89,795.04116
2025-08-02,756.54,769.41,732.78,736.41,1584.43745
2025-08-03,736.11,754.44,730.5,751.51,314.96019
2025-08-04,751.66,769.49,750.38,768.74,412.23094
2025-08-05,768.49,769.54,745.95,755.09,407.37781
2025-08-06,755.63,774.89,747.68,769.71,285.07334
2025-08-07,769.88,789.22,765.38,789.22,649.01742
2025-08-08,788.91,798.3,781.78,793.97,791.93147
2025-08-09,793.87,818.63,793.29,799.12,494.47416
2025-08-10,799.23,815.71,794.32,806.96,280.62261
2025-08-11,807.35,826.55,792.86,805.03,721.69609
2025-08-12,804.85,839.14,798.32,832.92,642.92795
2025-08-13,832.49,859.16,827.27,848.51,1367.92873
2025-08-14,848.79,869.11,821.23,840.63,1644.59855
2025-08-15,841.17,853.82,813.05,827.42,611.30582
2025-08-16,828.25,839.84,826.41,839.84,329.00415
2025-08-17,839.35,863.68,839.35,856.72,874.16604
2025-08-18,856.36,858.88,788.0,847.12,965.31518
2025-08-19,847.75,850.69,841.14,847.29,156.79708
